id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,interests,budget,career_demand_score,career_aspiration,coding,cooking,dance,finance,gaming,history,music,painting,reading,research,science,sports,travel,writing
115,0.0,0,0.41999999999999993,0.020000000000000018,0.52,0.56,0.0,0.75,0.25,0.75,0.5,0.5,0.2285714285714286,3,6,0.28571428571428564,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1
116,0.05882352941176472,0,0.40000000000000013,0.56,0.74,0.10000000000000009,0.54,0.25,1.0,0.5,0.5,0.25,0.45714285714285713,2,11,0.7142857142857142,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0
117,0.11764705882352944,0,0.0,0.6600000000000001,0.41999999999999993,0.21999999999999997,0.40000000000000013,0.5,1.0,0.5,0.5,0.25,0.2,0,11,0.5714285714285714,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118,0.5294117647058825,3,0.7800000000000002,0.5800000000000001,0.41999999999999993,0.15999999999999992,0.30000000000000004,0.5,0.0,0.25,0.75,0.5,0.5428571428571429,0,8,0.14285714285714285,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,0.47058823529411775,3,0.7000000000000002,0.6200000000000001,0.6799999999999999,0.45999999999999996,0.52,0.75,1.0,0.25,0.25,0.0,0.2571428571428571,2,4,0.42857142857142855,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,0.5882352941176472,3,0.32000000000000006,0.3800000000000001,0.43999999999999995,0.08000000000000007,0.21999999999999997,0.0,0.0,0.25,0.25,0.0,0.5142857142857142,0,6,0.9999999999999998,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
121,0.2941176470588236,3,0.41999999999999993,0.3800000000000001,0.30000000000000004,0.06000000000000005,0.0,0.5,0.5,0.75,1.0,0.25,0.657142857142857,2,13,0.7142857142857142,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
122,0.47058823529411775,3,0.6600000000000001,0.6400000000000001,0.8800000000000001,0.5800000000000001,0.41999999999999993,0.5,0.75,0.75,0.5,0.0,0.42857142857142855,2,7,0.857142857142857,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
123,0.3529411764705883,3,0.6200000000000001,0.8,0.17999999999999994,0.52,0.48,0.5,0.25,0.25,0.5,0.75,0.4857142857142857,3,12,0.42857142857142855,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
124,0.2941176470588236,3,0.6000000000000001,0.48,0.40000000000000013,0.56,0.43999999999999995,0.25,0.25,0.25,0.25,0.5,0.3714285714285714,1,10,0.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
125,0.3529411764705883,3,0.40000000000000013,0.1200000000000001,0.45999999999999996,0.3800000000000001,0.3800000000000001,0.0,0.5,0.25,0.25,0.5,0.42857142857142855,0,10,0.857142857142857,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0
126,0.23529411764705888,1,0.7000000000000002,0.3600000000000001,0.7,0.54,0.52,0.5,0.0,0.25,0.25,0.5,0.2571428571428571,3,11,0.7142857142857142,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,0.5882352941176472,3,0.45999999999999996,0.7,0.72,0.43999999999999995,0.56,0.25,0.75,0.25,0.5,0.25,0.4857142857142857,0,8,0.42857142857142855,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0
128,0.5882352941176472,3,0.21999999999999997,0.1200000000000001,0.6400000000000001,0.24,0.14000000000000012,0.25,0.25,0.25,0.5,0.75,0.2,2,8,0.857142857142857,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0
129,0.17647058823529416,1,1.0,0.52,0.41999999999999993,0.24,0.8800000000000001,0.25,0.0,0.5,0.5,0.5,0.6000000000000001,0,11,0.857142857142857,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1
130,0.7647058823529411,3,0.74,0.3600000000000001,0.17999999999999994,0.15999999999999992,0.24,0.0,0.25,0.25,0.5,0.5,0.2857142857142857,0,13,0.42857142857142855,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,0.23529411764705888,1,0.5,0.21999999999999997,0.43999999999999995,0.72,0.48,0.25,0.25,0.5,0.5,0.25,0.42857142857142855,0,11,0.9999999999999998,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132,0.47058823529411775,3,0.6200000000000001,0.54,0.6799999999999999,0.45999999999999996,0.48,0.75,0.5,0.25,0.5,0.5,0.5714285714285714,1,17,0.5714285714285714,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,0.23529411764705888,1,0.8399999999999999,0.32000000000000006,0.6400000000000001,0.43999999999999995,0.32000000000000006,0.75,0.5,0.5,0.5,0.25,0.3142857142857143,1,11,0.14285714285714285,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0
134,0.17647058823529416,1,0.54,0.7,0.72,0.21999999999999997,0.98,0.75,0.5,0.25,0.25,0.5,0.4857142857142857,1,13,0.14285714285714285,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
135,0.2941176470588236,3,0.30000000000000004,0.5,0.8600000000000001,0.6600000000000001,0.28,0.25,0.0,0.25,0.25,0.25,0.0,2,9,0.857142857142857,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,0.0,0,0.41999999999999993,0.5,0.28,0.74,0.43999999999999995,0.75,0.25,0.25,0.75,0.5,0.2857142857142857,3,12,0.5714285714285714,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0.0,0,0.6399999999999999,0.56,0.6799999999999999,0.28,0.41999999999999993,0.25,0.25,0.5,0.75,0.5,0.34285714285714286,2,13,0.857142857142857,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,0.11764705882352944,0,0.6399999999999999,0.7,0.6400000000000001,0.56,0.21999999999999997,1.0,0.25,0.25,0.75,0.25,0.057142857142857134,2,11,0.7142857142857142,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
139,0.7058823529411764,2,0.3800000000000001,0.45999999999999996,0.56,0.56,0.56,0.75,0.75,0.5,0.5,0.0,0.5428571428571429,2,9,0.0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1
140,0.05882352941176472,0,0.3600000000000001,0.3800000000000001,0.6400000000000001,0.3400000000000001,0.32000000000000006,0.75,0.25,0.25,0.5,0.75,0.5714285714285714,0,13,0.28571428571428564,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0
141,0.3529411764705883,3,0.0,0.54,0.56,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.02857142857142858,3,12,0.9999999999999998,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0
142,0.0,0,0.6200000000000001,0.78,0.08000000000000007,0.5800000000000001,0.0,0.75,0.75,0.5,0.75,0.5,0.5428571428571429,0,4,0.857142857142857,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
143,0.3529411764705883,3,0.6200000000000001,0.54,0.3800000000000001,0.3600000000000001,0.32000000000000006,0.25,0.25,0.75,0.5,0.0,0.42857142857142855,0,11,0.7142857142857142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,0.8823529411764706,2,0.41999999999999993,0.5,0.52,0.28,0.19999999999999996,0.75,0.0,0.25,0.5,0.25,0.5142857142857142,1,11,0.5714285714285714,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
145,0.6470588235294117,2,0.6800000000000002,0.52,0.5800000000000001,0.6600000000000001,0.3400000000000001,0.25,0.25,0.5,0.25,0.25,0.39999999999999997,3,8,0.42857142857142855,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0
146,0.2941176470588236,3,0.72,0.48,0.5800000000000001,0.40000000000000013,0.3600000000000001,0.0,0.25,0.5,1.0,0.5,0.34285714285714286,1,10,0.9999999999999998,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
147,0.0,0,0.2400000000000002,0.8400000000000001,0.43999999999999995,0.21999999999999997,0.56,0.5,0.5,0.75,1.0,0.25,0.39999999999999997,1,9,0.5714285714285714,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
148,0.3529411764705883,3,0.54,0.26,0.5,0.6400000000000001,0.21999999999999997,0.0,0.75,0.75,0.75,0.75,0.2571428571428571,1,6,0.42857142857142855,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
149,0.11764705882352944,0,0.8200000000000001,0.32000000000000006,0.0,0.76,0.1200000000000001,0.5,0.0,0.5,0.0,0.5,0.14285714285714285,3,9,0.5714285714285714,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0
150,0.17647058823529416,1,0.3400000000000001,0.54,0.48,0.6799999999999999,0.06000000000000005,0.25,0.25,0.25,0.5,0.75,0.34285714285714286,2,4,0.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
151,0.6470588235294117,2,0.3600000000000001,0.19999999999999996,0.74,0.30000000000000004,0.3600000000000001,0.25,0.5,0.0,0.25,0.5,0.42857142857142855,1,10,0.42857142857142855,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,1.0,2,0.7800000000000002,0.3600000000000001,0.43999999999999995,0.19999999999999996,0.15999999999999992,0.75,0.25,0.75,0.25,0.25,0.39999999999999997,2,14,0.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,0.47058823529411775,3,0.9199999999999999,0.45999999999999996,0.45999999999999996,0.30000000000000004,0.0,0.25,0.25,0.25,0.0,0.25,0.14285714285714285,0,10,0.7142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,0.0,0,0.18000000000000016,0.94,0.17999999999999994,0.6799999999999999,0.45999999999999996,0.5,0.75,0.5,0.5,0.5,0.34285714285714286,0,6,0.857142857142857,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
155,0.17647058823529416,1,0.20000000000000018,0.32000000000000006,0.30000000000000004,0.0,0.52,0.25,0.25,0.25,0.75,0.25,0.2857142857142857,3,10,0.28571428571428564,11,0,0,0,0,1,0,0,1,1,0,0,0,0,0
156,0.41176470588235303,3,0.30000000000000004,0.54,0.21999999999999997,0.30000000000000004,0.6600000000000001,0.75,0.5,0.25,0.75,0.75,0.3714285714285714,0,9,0.0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,0.5882352941176472,3,0.28000000000000025,0.3800000000000001,0.3400000000000001,0.5800000000000001,0.21999999999999997,0.75,0.5,0.0,0.5,0.5,0.42857142857142855,1,10,0.7142857142857142,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,0.0,0,0.45999999999999996,0.41999999999999993,0.52,0.08000000000000007,0.43999999999999995,0.0,0.5,0.25,0.25,0.5,0.42857142857142855,0,8,0.28571428571428564,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0
159,0.23529411764705888,1,0.56,0.56,0.43999999999999995,0.40000000000000013,0.3600000000000001,0.0,0.0,0.0,0.75,0.0,0.34285714285714286,1,13,0.5714285714285714,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0
160,0.17647058823529416,1,0.7000000000000002,0.26,0.3400000000000001,0.48,0.6400000000000001,0.25,0.75,0.75,0.5,0.25,0.6857142857142857,0,10,0.42857142857142855,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0
161,0.47058823529411775,3,0.52,0.6600000000000001,0.10000000000000009,0.3800000000000001,0.72,0.5,0.25,0.0,0.75,0.25,0.3714285714285714,1,8,0.7142857142857142,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0
162,0.5294117647058825,3,0.20000000000000018,0.40000000000000013,0.48,0.24,0.3800000000000001,0.5,0.5,0.5,0.25,0.25,0.5714285714285714,2,4,0.42857142857142855,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0
163,0.47058823529411775,3,0.28000000000000025,0.30000000000000004,0.6000000000000001,0.06000000000000005,0.32000000000000006,0.5,0.25,0.5,0.5,0.0,0.4857142857142857,2,7,0.5714285714285714,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,0.47058823529411775,3,0.3400000000000001,0.5,0.48,0.24,0.30000000000000004,0.5,0.5,0.5,0.25,0.25,0.4857142857142857,1,7,0.0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
165,0.5882352941176472,3,0.6200000000000001,0.56,0.43999999999999995,0.6600000000000001,0.17999999999999994,0.25,0.25,1.0,0.25,0.0,0.2857142857142857,3,10,0.5714285714285714,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0
166,0.5294117647058825,3,0.44000000000000017,0.19999999999999996,0.6400000000000001,0.5800000000000001,0.32000000000000006,0.25,0.5,0.5,0.25,0.25,0.8,0,14,0.5714285714285714,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
167,0.23529411764705888,1,0.40000000000000013,0.43999999999999995,0.8600000000000001,0.56,0.3600000000000001,0.5,0.25,0.75,0.0,0.5,0.6857142857142857,2,10,0.857142857142857,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1
168,0.5294117647058825,3,0.41999999999999993,0.1200000000000001,0.32000000000000006,0.48,0.52,0.5,0.5,0.5,0.25,0.5,0.42857142857142855,1,12,0.42857142857142855,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
169,0.05882352941176472,0,0.28000000000000025,0.6200000000000001,0.8,0.56,0.24,0.25,0.25,0.25,1.0,0.5,0.3142857142857143,1,9,0.5714285714285714,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,0.17647058823529416,1,0.6800000000000002,0.0,0.32000000000000006,0.1200000000000001,0.040000000000000036,0.5,0.5,0.75,0.5,0.0,0.4857142857142857,1,8,0.7142857142857142,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,0.17647058823529416,1,0.14000000000000012,0.7,0.32000000000000006,0.48,0.26,0.75,0.25,0.25,0.0,0.25,0.2571428571428571,1,13,0.5714285714285714,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0
172,0.0,0,0.28000000000000025,0.6600000000000001,0.5800000000000001,0.6600000000000001,0.30000000000000004,0.25,0.25,0.5,0.25,0.0,0.17142857142857143,2,10,0.9999999999999998,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
173,0.23529411764705888,1,0.28000000000000025,0.40000000000000013,0.96,0.6400000000000001,0.41999999999999993,0.0,0.25,0.75,0.5,0.25,0.34285714285714286,1,7,0.5714285714285714,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
174,0.17647058823529416,1,0.54,0.3800000000000001,0.6600000000000001,0.0,0.14000000000000012,0.75,0.0,0.25,0.25,0.25,0.057142857142857134,0,11,0.7142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0.47058823529411775,3,0.15999999999999992,0.52,0.56,0.54,0.08000000000000007,0.5,0.5,0.5,0.25,0.25,0.3714285714285714,2,6,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
176,0.6470588235294117,3,0.52,0.30000000000000004,0.17999999999999994,0.1200000000000001,0.3600000000000001,0.5,0.25,0.0,0.5,0.25,0.6000000000000001,2,11,0.42857142857142855,11,0,0,0,0,0,0,0,1,1,0,0,0,0,1
177,0.9411764705882353,2,0.5800000000000001,0.52,0.3600000000000001,0.6400000000000001,0.6200000000000001,0.5,0.25,0.0,0.25,0.25,0.2571428571428571,0,13,0.42857142857142855,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,0.47058823529411775,3,0.28000000000000025,0.5,0.52,0.32000000000000006,0.10000000000000009,0.75,0.75,0.0,0.5,0.25,0.45714285714285713,0,10,0.857142857142857,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1
179,0.3529411764705883,3,0.5,0.54,0.1200000000000001,0.74,0.5,0.25,0.5,0.5,1.0,0.25,0.42857142857142855,1,14,0.42857142857142855,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0
180,0.5294117647058825,3,0.18000000000000016,0.54,0.30000000000000004,0.56,0.6799999999999999,0.5,0.75,0.25,0.5,0.75,0.6000000000000001,1,7,0.14285714285714285,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0.0,0,0.5800000000000001,0.3800000000000001,0.32000000000000006,0.21999999999999997,0.28,0.25,0.5,0.75,0.25,0.25,0.39999999999999997,0,10,0.7142857142857142,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182,0.0,0,0.45999999999999996,0.41999999999999993,0.45999999999999996,0.24,0.3600000000000001,0.25,0.25,0.75,0.25,0.5,0.45714285714285713,3,10,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183,0.7647058823529411,3,0.5800000000000001,0.9000000000000001,0.6600000000000001,0.76,0.40000000000000013,0.25,0.75,0.0,0.25,0.5,0.6285714285714286,2,7,0.7142857142857142,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0.41176470588235303,3,0.8399999999999999,0.6000000000000001,0.5800000000000001,0.8800000000000001,0.6799999999999999,0.25,0.25,0.75,0.5,0.25,0.5142857142857142,3,6,0.5714285714285714,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0
185,0.47058823529411775,3,0.8200000000000001,0.41999999999999993,0.06000000000000005,0.5800000000000001,0.43999999999999995,0.25,0.5,0.5,0.0,0.5,0.2857142857142857,3,8,0.28571428571428564,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0
186,0.23529411764705888,1,0.28000000000000025,0.56,0.24,0.14000000000000012,0.6000000000000001,0.75,0.5,0.75,0.5,0.5,0.34285714285714286,3,11,0.28571428571428564,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
187,0.5882352941176472,2,0.11999999999999988,0.56,0.5,0.56,0.0,0.25,0.5,0.25,1.0,0.0,0.6000000000000001,2,11,0.5714285714285714,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
188,0.3529411764705883,3,0.08000000000000007,0.56,0.6000000000000001,0.41999999999999993,0.020000000000000018,0.5,0.0,0.0,0.25,0.25,0.3714285714285714,0,7,0.9999999999999998,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0.3529411764705883,3,0.52,0.3400000000000001,0.48,0.48,0.8400000000000001,0.25,0.5,0.5,0.25,0.25,0.2,1,11,0.28571428571428564,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190,0.41176470588235303,3,0.28000000000000025,0.74,0.41999999999999993,0.6200000000000001,0.3400000000000001,0.25,0.5,0.5,0.25,0.25,0.057142857142857134,1,13,0.42857142857142855,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191,0.41176470588235303,3,0.56,0.30000000000000004,0.54,0.40000000000000013,0.6200000000000001,0.5,0.0,0.5,0.25,0.25,0.5142857142857142,3,8,0.42857142857142855,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,0.7647058823529411,3,0.7800000000000002,0.6200000000000001,0.40000000000000013,0.3800000000000001,0.3800000000000001,0.25,0.25,0.5,0.25,0.25,0.2,0,8,0.857142857142857,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
193,0.11764705882352944,0,0.2400000000000002,0.40000000000000013,0.6400000000000001,0.6400000000000001,0.24,0.25,0.5,0.0,0.25,0.25,0.34285714285714286,1,11,0.5714285714285714,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,0.3529411764705883,3,0.5,0.72,0.3800000000000001,0.19999999999999996,0.56,0.25,0.25,0.25,0.0,0.5,0.4857142857142857,0,10,0.5714285714285714,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0.0,0,0.7000000000000002,0.43999999999999995,0.3400000000000001,0.3400000000000001,0.6400000000000001,0.25,0.5,0.25,0.0,0.5,0.17142857142857143,3,6,0.7142857142857142,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
196,0.41176470588235303,3,0.3400000000000001,0.3400000000000001,0.5800000000000001,0.76,0.020000000000000018,0.25,0.5,0.75,0.0,0.25,0.45714285714285713,3,13,0.42857142857142855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,0.47058823529411775,3,0.3800000000000001,0.74,0.28,0.5800000000000001,0.8800000000000001,0.25,0.5,0.25,0.0,0.25,0.5428571428571429,3,10,0.857142857142857,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
198,0.47058823529411775,3,0.44000000000000017,0.7,0.52,0.28,0.41999999999999993,0.75,0.25,0.25,0.5,0.25,0.45714285714285713,1,15,0.42857142857142855,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
199,0.41176470588235303,3,0.7000000000000002,0.56,0.5800000000000001,0.5,0.6200000000000001,0.5,0.25,0.25,0.5,0.0,0.3142857142857143,0,10,0.9999999999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,0.7058823529411764,2,0.52,0.30000000000000004,0.52,0.8,0.8800000000000001,0.5,0.75,0.5,0.25,0.0,0.39999999999999997,0,8,0.9999999999999998,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
201,0.0,0,0.3600000000000001,0.45999999999999996,0.41999999999999993,0.08000000000000007,0.0,0.75,0.25,0.5,0.75,0.5,0.6000000000000001,0,8,0.5714285714285714,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
202,0.0,0,0.3400000000000001,0.8,0.56,0.6400000000000001,0.45999999999999996,0.0,0.25,0.5,0.5,0.25,0.6857142857142857,2,10,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203,0.41176470588235303,3,0.52,0.6400000000000001,0.48,0.0,0.1200000000000001,0.0,0.75,0.0,0.25,0.25,0.3142857142857143,3,15,0.42857142857142855,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0
204,0.0,0,0.8600000000000003,0.76,0.48,0.41999999999999993,0.6600000000000001,0.25,1.0,0.5,0.5,0.25,0.3714285714285714,0,9,0.14285714285714285,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0
205,0.47058823529411775,3,0.3600000000000001,0.32000000000000006,0.3400000000000001,0.19999999999999996,0.3800000000000001,0.5,0.25,0.5,0.25,0.0,0.6857142857142857,2,15,0.28571428571428564,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0
206,0.5882352941176472,3,0.7600000000000002,0.26,0.5,0.32000000000000006,0.1200000000000001,0.25,0.25,0.5,0.0,0.5,0.45714285714285713,2,8,0.857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
207,0.3529411764705883,3,0.56,0.52,0.17999999999999994,0.52,0.1200000000000001,0.75,0.25,0.75,0.25,0.25,0.5714285714285714,3,13,0.28571428571428564,11,0,0,0,0,0,0,0,1,1,0,0,1,0,0
208,0.5294117647058825,3,0.18000000000000016,0.5800000000000001,0.41999999999999993,0.14000000000000012,0.6000000000000001,0.0,0.25,0.5,0.5,0.5,0.3714285714285714,3,8,0.42857142857142855,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,0.47058823529411775,3,0.5800000000000001,0.43999999999999995,0.6000000000000001,0.0,0.17999999999999994,0.5,0.75,0.0,0.25,0.5,0.17142857142857143,1,12,0.857142857142857,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
210,0.2941176470588236,3,0.32000000000000006,0.41999999999999993,0.40000000000000013,0.43999999999999995,0.30000000000000004,1.0,0.75,0.0,0.5,0.75,0.39999999999999997,3,11,0.5714285714285714,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211,0.41176470588235303,3,0.28000000000000025,0.41999999999999993,0.6200000000000001,0.6400000000000001,0.48,0.25,0.25,0.5,0.5,0.5,0.2857142857142857,2,10,0.14285714285714285,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0
212,0.5294117647058825,3,0.4800000000000002,1.0,0.6000000000000001,0.3800000000000001,0.28,0.25,0.25,0.0,0.0,0.5,0.5142857142857142,0,9,0.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
213,0.41176470588235303,3,0.56,0.45999999999999996,0.52,0.30000000000000004,0.76,0.25,0.5,0.25,0.5,0.25,0.2571428571428571,3,13,0.28571428571428564,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,0.05882352941176472,0,0.020000000000000018,0.5,0.5,0.45999999999999996,0.3600000000000001,0.0,0.25,0.5,0.5,0.5,0.42857142857142855,3,8,0.42857142857142855,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
215,0.23529411764705888,1,0.7800000000000002,0.6600000000000001,0.43999999999999995,0.41999999999999993,0.3400000000000001,0.25,0.0,0.5,0.25,0.75,0.2857142857142857,0,7,0.14285714285714285,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,0.41176470588235303,3,0.8,0.3600000000000001,0.5800000000000001,0.30000000000000004,0.41999999999999993,0.75,0.5,0.0,0.0,0.0,0.5428571428571429,2,8,0.7142857142857142,8,0,0,0,0,1,0,0,1,1,0,0,0,0,0
217,0.05882352941176472,0,0.21999999999999997,0.6600000000000001,0.6600000000000001,0.17999999999999994,0.0,0.25,0.75,0.5,0.75,0.0,0.34285714285714286,1,6,0.7142857142857142,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
218,0.41176470588235303,3,0.5,0.5800000000000001,0.48,0.3600000000000001,0.74,0.25,0.25,0.0,0.75,0.25,0.7142857142857142,1,10,0.9999999999999998,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0
219,0.05882352941176472,0,0.45999999999999996,0.8,0.17999999999999994,0.40000000000000013,0.30000000000000004,0.0,0.5,0.5,0.75,0.0,0.42857142857142855,1,8,0.5714285714285714,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1
220,0.47058823529411775,3,0.5800000000000001,0.40000000000000013,0.3800000000000001,0.3800000000000001,0.1200000000000001,0.75,0.75,0.5,0.5,0.5,0.5714285714285714,3,7,0.5714285714285714,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
221,0.41176470588235303,3,0.6600000000000001,0.32000000000000006,0.56,0.26,0.6000000000000001,0.5,0.75,0.25,0.25,0.5,0.45714285714285713,1,13,0.0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0
222,0.17647058823529416,1,0.6200000000000001,0.30000000000000004,0.6799999999999999,0.040000000000000036,0.9000000000000001,0.0,0.75,0.5,0.5,0.5,0.2857142857142857,1,7,0.42857142857142855,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0
223,0.5882352941176472,3,0.6000000000000001,0.6600000000000001,0.5,0.41999999999999993,0.5800000000000001,0.25,0.5,0.0,0.5,0.25,0.6857142857142857,3,6,0.7142857142857142,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0
224,0.5882352941176472,3,0.15999999999999992,0.7,0.56,0.30000000000000004,0.3400000000000001,0.5,0.25,0.5,0.75,0.25,0.5714285714285714,2,15,0.42857142857142855,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0
225,0.5294117647058825,3,0.7600000000000002,0.52,0.43999999999999995,0.6400000000000001,0.040000000000000036,0.5,0.25,0.0,0.5,0.25,0.4857142857142857,0,11,0.7142857142857142,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0
226,0.8235294117647058,3,0.6399999999999999,0.32000000000000006,0.40000000000000013,0.0,0.41999999999999993,0.75,0.5,0.25,0.0,0.25,0.2285714285714286,2,10,0.5714285714285714,8,0,0,0,0,1,0,1,0,0,1,0,0,0,0
227,0.8235294117647058,3,0.44000000000000017,0.40000000000000013,0.8800000000000001,0.6400000000000001,0.0,0.25,0.5,1.0,0.25,0.25,0.2285714285714286,2,15,0.9999999999999998,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1
228,0.3529411764705883,3,0.3600000000000001,0.72,0.3600000000000001,0.5,0.52,0.5,0.75,0.25,0.75,0.75,0.42857142857142855,1,13,0.5714285714285714,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0
229,0.0,0,0.6000000000000001,0.40000000000000013,0.15999999999999992,0.76,0.52,0.5,0.5,0.25,0.5,0.5,0.42857142857142855,3,10,0.14285714285714285,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
